SiteCode,DateTime,PM25Raw
driver,2014-12-10 13:14:00,51
driver,2014-12-10 13:15:00,44
driver,2014-12-10 13:16:00,34
driver,2014-12-10 13:17:00,29
driver,2014-12-10 13:18:00,25
driver,2014-12-10 13:19:00,22
driver,2014-12-10 13:20:00,20
driver,2014-12-10 13:21:00,21
driver,2014-12-10 13:22:00,18
driver,2014-12-10 13:23:00,24
driver,2014-12-10 13:24:00,27
driver,2014-12-10 13:25:00,21
driver,2014-12-10 13:26:00,22
driver,2014-12-10 13:27:00,24
driver,2014-12-10 13:28:00,22
driver,2014-12-10 13:29:00,21
driver,2014-12-10 13:30:00,25
driver,2014-12-16 08:09:00,17
driver,2014-12-16 08:10:00,14
driver,2014-12-16 08:11:00,14
driver,2014-12-16 08:12:00,30
driver,2014-12-16 08:13:00,70
driver,2014-12-16 08:14:00,117
driver,2014-12-16 08:15:00,129
driver,2014-12-16 08:16:00,139
driver,2014-12-16 08:17:00,158
driver,2014-12-16 08:18:00,158
driver,2014-12-16 08:19:00,206
driver,2014-12-16 08:20:00,168
driver,2014-12-16 08:21:00,148
driver,2014-12-16 08:22:00,149
driver,2014-12-16 08:23:00,110
driver,2014-12-16 08:24:00,95
driver,2014-12-16 08:25:00,94
driver,2014-12-16 08:26:00,95
driver,2014-12-16 08:27:00,104
driver,2014-12-16 08:28:00,109
driver,2014-12-16 08:29:00,117
driver,2014-12-16 08:30:00,128
driver,2014-12-16 08:31:00,136
driver,2014-12-16 08:32:00,116
driver,2014-12-16 08:33:00,134
driver,2014-12-16 08:34:00,176
driver,2014-12-16 08:35:00,224
driver,2014-12-16 08:36:00,179
driver,2014-12-16 08:37:00,189
driver,2014-12-16 08:38:00,191
driver,2014-12-16 08:39:00,175
driver,2014-12-16 08:40:00,179
driver,2014-12-16 08:41:00,182
driver,2014-12-16 08:42:00,174
driver,2014-12-16 08:43:00,173
driver,2014-12-16 08:44:00,159
driver,2014-12-16 08:45:00,161
driver,2014-12-16 08:46:00,166
driver,2014-12-16 08:47:00,144
driver,2014-12-16 08:48:00,143
driver,2014-12-16 08:49:00,149
driver,2014-12-16 08:50:00,142
driver,2014-12-16 08:51:00,124
driver,2014-12-16 08:52:00,159
driver,2014-12-16 08:53:00,117
driver,2014-12-16 08:54:00,117
driver,2014-12-16 08:55:00,124
driver,2014-12-16 08:56:00,140
driver,2014-12-16 08:57:00,164
driver,2014-12-16 08:58:00,143
driver,2014-12-16 08:59:00,164
driver,2014-12-16 09:00:00,164
driver,2014-12-16 09:01:00,140
driver,2014-12-16 09:02:00,120
driver,2014-12-16 09:03:00,127
driver,2014-12-16 09:04:00,119
driver,2014-12-16 09:05:00,72
driver,2014-12-16 09:06:00,78
driver,2014-12-16 09:07:00,62
driver,2014-12-16 09:08:00,47
driver,2014-12-16 09:09:00,43
driver,2014-12-16 09:10:00,36
driver,2014-12-16 09:11:00,42
driver,2014-12-16 09:12:00,37
driver,2014-12-16 09:13:00,40
driver,2014-12-16 09:14:00,34
driver,2014-12-16 09:15:00,27
driver,2014-12-16 09:16:00,28
driver,2014-12-16 09:17:00,24
driver,2014-12-16 09:18:00,18
driver,2014-12-16 09:19:00,16
driver,2014-12-16 09:20:00,14
driver,2014-12-16 09:21:00,8
driver,2014-12-16 09:22:00,10
driver,2014-12-16 09:23:00,13
driver,2014-12-16 09:24:00,9
driver,2014-12-16 09:25:00,9
driver,2014-12-16 09:26:00,8
driver,2014-12-16 09:27:00,9
driver,2014-12-16 09:28:00,6
driver,2014-12-16 09:29:00,7
driver,2014-12-16 09:30:00,7
driver,2014-12-16 09:31:00,6
driver,2014-12-16 09:32:00,7
driver,2014-12-16 09:33:00,9
driver,2014-12-16 09:34:00,9
driver,2014-12-16 09:35:00,13
driver,2014-12-16 09:36:00,12
driver,2014-12-16 09:37:00,12
driver,2014-12-16 09:38:00,13
driver,2014-12-16 09:39:00,14
driver,2014-12-16 09:40:00,17
driver,2014-12-16 09:41:00,18
driver,2014-12-16 09:42:00,25
driver,2014-12-16 09:43:00,25
driver,2014-12-16 09:44:00,59
driver,2014-12-16 09:45:00,69
driver,2014-12-16 09:46:00,97
driver,2014-12-16 09:47:00,101
driver,2014-12-16 09:48:00,101
driver,2014-12-16 09:49:00,120
driver,2014-12-16 09:50:00,135
driver,2014-12-16 09:51:00,119
driver,2014-12-16 09:52:00,132
driver,2014-12-16 09:53:00,129
driver,2014-12-16 09:54:00,137
driver,2014-12-16 09:55:00,119
driver,2014-12-16 09:56:00,96
driver,2014-12-16 09:57:00,74
driver,2014-12-16 09:58:00,65
driver,2014-12-16 09:59:00,58
driver,2014-12-16 10:00:00,65
driver,2014-12-16 10:01:00,73
driver,2014-12-16 10:02:00,82
driver,2014-12-16 10:03:00,86
driver,2014-12-16 10:04:00,102
driver,2014-12-16 10:05:00,106
driver,2014-12-16 10:06:00,132
driver,2014-12-16 10:07:00,203
driver,2014-12-16 10:08:00,190
driver,2014-12-16 10:09:00,169
driver,2014-12-16 10:10:00,170
driver,2014-12-16 10:11:00,153
driver,2014-12-16 10:12:00,118
driver,2014-12-16 10:13:00,121
driver,2014-12-16 10:14:00,133
driver,2014-12-16 10:15:00,145
driver,2014-12-16 10:16:00,167
driver,2014-12-16 10:17:00,171
driver,2014-12-16 10:18:00,162
driver,2014-12-16 10:19:00,172
driver,2014-12-16 10:20:00,150
driver,2014-12-16 10:21:00,150
driver,2014-12-16 10:22:00,136
driver,2014-12-16 10:23:00,157
driver,2014-12-16 10:24:00,127
driver,2014-12-16 10:25:00,128
driver,2014-12-16 10:26:00,126
driver,2014-12-16 10:27:00,122
driver,2014-12-16 10:28:00,128
driver,2014-12-16 10:29:00,118
driver,2014-12-16 10:30:00,87
driver,2014-12-16 10:31:00,97
driver,2014-12-16 10:32:00,108
driver,2014-12-16 10:33:00,119
driver,2014-12-16 10:34:00,120
driver,2014-12-16 10:35:00,130
driver,2014-12-16 10:36:00,115
driver,2014-12-16 10:37:00,125
driver,2014-12-16 10:38:00,129
driver,2014-12-16 10:39:00,117
driver,2014-12-16 10:40:00,89
driver,2014-12-16 10:41:00,101
driver,2014-12-16 10:42:00,103
driver,2014-12-16 10:43:00,89
driver,2014-12-16 10:44:00,96
driver,2014-12-16 10:45:00,84
driver,2014-12-16 10:46:00,77
driver,2014-12-16 10:47:00,60
driver,2014-12-16 10:48:00,62
driver,2014-12-16 10:49:00,51
driver,2014-12-16 10:50:00,53
driver,2014-12-16 10:51:00,52
driver,2014-12-16 10:52:00,55
driver,2014-12-16 10:53:00,44
driver,2014-12-16 10:54:00,35
driver,2014-12-16 10:55:00,33
driver,2014-12-16 10:56:00,31
driver,2014-12-16 10:57:00,30
driver,2014-12-16 10:58:00,24
driver,2014-12-16 10:59:00,21
driver,2014-12-16 11:00:00,20
driver,2014-12-16 11:01:00,26
driver,2014-12-16 11:02:00,22
driver,2014-12-16 11:03:00,21
driver,2014-12-16 11:04:00,18
driver,2014-12-16 11:05:00,37
driver,2014-12-16 11:06:00,14
driver,2014-12-16 11:07:00,14
driver,2014-12-16 11:08:00,31
driver,2014-12-16 11:09:00,15
driver,2014-12-16 11:10:00,19
driver,2014-12-16 11:11:00,14
driver,2014-12-16 11:12:00,14
driver,2014-12-16 11:13:00,20
driver,2014-12-16 11:14:00,23
driver,2014-12-16 11:15:00,27
driver,2014-12-16 11:16:00,20
driver,2014-12-16 11:17:00,18
driver,2014-12-16 11:18:00,22
driver,2014-12-16 11:19:00,17
driver,2014-12-16 11:20:00,18
driver,2014-12-16 11:21:00,23
driver,2014-12-16 11:22:00,77
driver,2014-12-16 11:23:00,72
driver,2014-12-16 11:24:00,94
driver,2014-12-16 11:25:00,94
driver,2014-12-16 11:26:00,105
driver,2014-12-16 11:27:00,128
driver,2014-12-16 11:28:00,121
driver,2014-12-16 11:29:00,118
driver,2014-12-16 11:30:00,126
driver,2014-12-16 11:31:00,115
driver,2014-12-16 11:32:00,122
driver,2014-12-16 11:33:00,136
driver,2014-12-16 11:34:00,136
driver,2014-12-16 11:35:00,122
driver,2014-12-16 11:36:00,112
driver,2014-12-16 11:37:00,104
driver,2014-12-16 11:38:00,97
driver,2014-12-16 11:39:00,106
driver,2014-12-16 11:40:00,83
driver,2014-12-16 11:41:00,98
driver,2014-12-16 11:42:00,103
driver,2014-12-16 11:43:00,103
driver,2014-12-16 11:44:00,118
driver,2014-12-16 11:45:00,126
driver,2014-12-16 11:46:00,135
driver,2014-12-16 11:47:00,133
driver,2014-12-16 11:48:00,134
driver,2014-12-16 11:49:00,109
driver,2014-12-16 11:50:00,131
driver,2014-12-16 11:51:00,126
driver,2014-12-16 11:52:00,115
driver,2014-12-16 11:53:00,112
driver,2014-12-16 11:54:00,127
driver,2014-12-16 11:55:00,129
driver,2014-12-16 11:56:00,138
driver,2014-12-16 11:57:00,163
driver,2014-12-16 11:58:00,144
driver,2014-12-16 11:59:00,143
driver,2014-12-16 12:00:00,116
driver,2014-12-16 12:01:00,96
driver,2014-12-16 12:02:00,98
driver,2014-12-16 12:03:00,94
driver,2014-12-16 12:04:00,80
driver,2014-12-16 12:05:00,79
driver,2014-12-16 12:06:00,85
driver,2014-12-16 12:07:00,74
driver,2014-12-16 12:08:00,82
driver,2014-12-16 12:09:00,102
driver,2014-12-16 12:10:00,96
driver,2014-12-16 12:11:00,115
driver,2014-12-16 12:12:00,103
driver,2014-12-16 12:13:00,104
driver,2014-12-16 12:14:00,101
driver,2014-12-16 12:15:00,84
driver,2015-02-04 08:07:00,47
driver,2015-02-04 08:08:00,91
driver,2015-02-04 08:09:00,125
driver,2015-02-04 08:10:00,107
driver,2015-02-04 08:11:00,96
driver,2015-02-04 08:12:00,143
driver,2015-02-04 08:13:00,133
driver,2015-02-04 08:14:00,143
driver,2015-02-04 08:15:00,161
driver,2015-02-04 08:16:00,181
driver,2015-02-04 08:17:00,187
driver,2015-02-04 08:18:00,199
driver,2015-02-04 08:19:00,205
driver,2015-02-04 08:20:00,241
driver,2015-02-04 08:21:00,229
driver,2015-02-04 08:22:00,234
driver,2015-02-04 08:23:00,218
driver,2015-02-04 08:24:00,252
driver,2015-02-04 08:25:00,265
driver,2015-02-04 08:26:00,268
driver,2015-02-04 08:27:00,261
driver,2015-02-04 08:28:00,244
driver,2015-02-04 08:29:00,277
driver,2015-02-04 08:30:00,278
driver,2015-02-04 08:31:00,273
driver,2015-02-04 08:32:00,279
driver,2015-02-04 08:33:00,238
driver,2015-02-04 08:34:00,206
driver,2015-02-04 08:35:00,217
driver,2015-02-04 08:36:00,202
driver,2015-02-04 08:37:00,215
driver,2015-02-04 08:38:00,195
driver,2015-02-04 08:39:00,170
driver,2015-02-04 08:40:00,134
driver,2015-02-04 08:41:00,80
driver,2015-02-04 08:42:00,71
driver,2015-02-04 08:43:00,53
driver,2015-02-04 08:44:00,39
driver,2015-02-04 08:45:00,47
driver,2015-02-04 08:46:00,35
driver,2015-02-04 08:47:00,58
driver,2015-02-04 08:48:00,33
driver,2015-02-04 08:49:00,40
driver,2015-02-04 08:50:00,31
driver,2015-02-04 08:51:00,31
driver,2015-02-04 08:52:00,36
driver,2015-02-04 08:53:00,33
driver,2015-02-04 08:54:00,48
driver,2015-02-04 08:55:00,36
driver,2015-02-04 08:56:00,43
driver,2015-02-04 08:57:00,40
driver,2015-02-04 08:58:00,45
driver,2015-02-04 08:59:00,36
driver,2015-02-04 09:00:00,45
driver,2015-02-04 09:01:00,71
driver,2015-02-04 09:02:00,67
driver,2015-02-04 09:03:00,61
driver,2015-02-04 09:04:00,85
driver,2015-02-04 09:05:00,62
driver,2015-02-04 09:06:00,52
driver,2015-02-04 09:07:00,60
driver,2015-02-04 09:08:00,46
driver,2015-02-04 09:09:00,47
driver,2015-02-04 09:10:00,53
driver,2015-02-04 09:11:00,48
driver,2015-02-04 09:12:00,47
driver,2015-02-04 09:13:00,39
driver,2015-02-04 09:14:00,42
driver,2015-02-04 09:15:00,38
driver,2015-02-04 09:16:00,53
driver,2015-02-04 09:17:00,50
driver,2015-02-04 09:18:00,51
driver,2015-02-04 09:19:00,53
driver,2015-02-04 09:20:00,53
driver,2015-02-04 09:21:00,50
driver,2015-02-04 09:22:00,48
driver,2015-02-04 09:23:00,43
driver,2015-02-04 09:24:00,50
driver,2015-02-04 09:25:00,47
driver,2015-02-04 09:26:00,57
driver,2015-02-04 09:27:00,52
driver,2015-02-04 09:28:00,48
driver,2015-02-04 09:29:00,44
driver,2015-02-04 09:30:00,49
driver,2015-02-04 09:31:00,46
driver,2015-02-04 09:32:00,42
driver,2015-02-04 09:33:00,42
driver,2015-02-04 09:34:00,38
driver,2015-02-04 09:35:00,37
driver,2015-02-04 09:36:00,35
driver,2015-02-04 09:37:00,34
driver,2015-02-04 09:38:00,82
driver,2015-02-04 09:39:00,122
driver,2015-02-04 09:40:00,171
driver,2015-02-04 09:41:00,174
driver,2015-02-04 09:42:00,167
driver,2015-02-04 09:43:00,194
driver,2015-02-04 09:44:00,198
driver,2015-02-04 09:45:00,207
driver,2015-02-04 09:46:00,212
driver,2015-02-04 09:47:00,207
driver,2015-02-04 09:48:00,204
driver,2015-02-04 09:49:00,201
driver,2015-02-04 09:50:00,207
driver,2015-02-04 09:51:00,216
driver,2015-02-04 09:52:00,215
driver,2015-02-04 09:53:00,214
driver,2015-02-04 09:54:00,232
driver,2015-02-04 09:55:00,237
driver,2015-02-04 09:56:00,231
driver,2015-02-04 09:57:00,198
driver,2015-02-04 09:58:00,203
driver,2015-02-04 09:59:00,200
driver,2015-02-04 10:00:00,187
driver,2015-02-04 10:01:00,177
driver,2015-02-04 10:02:00,159
driver,2015-02-04 10:03:00,141
driver,2015-02-17 09:41:00,5
driver,2015-02-17 09:42:00,10
driver,2015-02-17 09:43:00,9
driver,2015-02-17 09:44:00,11
driver,2015-02-17 09:45:00,11
driver,2015-02-17 09:46:00,10
driver,2015-02-17 09:47:00,13
driver,2015-02-17 09:48:00,14
driver,2015-02-17 09:49:00,13
driver,2015-02-17 09:50:00,15
driver,2015-02-17 09:51:00,11
driver,2015-02-17 09:52:00,13
driver,2015-02-17 09:53:00,17
driver,2015-02-17 09:54:00,17
driver,2015-02-17 09:55:00,15
driver,2015-02-17 09:56:00,15
driver,2015-02-17 09:57:00,17
driver,2015-02-17 09:58:00,13
driver,2015-02-17 09:59:00,12
driver,2015-02-17 10:00:00,15
driver,2015-02-17 10:01:00,17
driver,2015-02-17 10:02:00,18
driver,2015-02-17 10:03:00,16
driver,2015-02-17 10:04:00,21
driver,2015-02-17 10:05:00,20
driver,2015-02-17 10:06:00,16
driver,2015-02-17 10:07:00,16
driver,2015-02-17 10:08:00,17
driver,2015-02-17 10:09:00,16
driver,2015-02-17 10:10:00,18
driver,2015-02-17 10:11:00,22
driver,2015-02-17 10:12:00,25
driver,2015-02-17 10:13:00,24
driver,2015-02-17 10:14:00,22
driver,2015-02-17 10:15:00,24
driver,2015-02-17 10:16:00,19
driver,2015-02-17 10:17:00,22
driver,2015-02-17 10:18:00,16
driver,2015-02-17 10:19:00,17
driver,2015-02-17 10:20:00,17
driver,2015-02-17 10:21:00,16
driver,2015-02-17 10:22:00,16
driver,2015-02-17 10:23:00,16
driver,2015-02-17 10:24:00,18
driver,2015-02-17 10:25:00,17
driver,2015-02-17 10:26:00,17
driver,2015-02-17 10:27:00,15
driver,2015-02-17 10:28:00,17
driver,2015-02-17 10:29:00,25
driver,2015-02-17 10:30:00,39
driver,2015-02-17 10:31:00,69
driver,2015-02-17 10:32:00,86
driver,2015-02-17 10:33:00,153
driver,2015-02-17 10:34:00,174
driver,2015-02-17 10:35:00,196
driver,2015-02-17 10:36:00,210
driver,2015-02-17 10:37:00,188
driver,2015-02-17 10:38:00,186
driver,2015-02-17 10:39:00,180
driver,2015-02-17 10:40:00,178
driver,2015-02-17 10:41:00,193
driver,2015-02-17 10:42:00,188
driver,2015-02-17 10:43:00,187
driver,2015-02-17 10:44:00,191
driver,2015-02-17 10:45:00,190
driver,2015-02-17 10:46:00,216
driver,2015-02-17 10:47:00,233
driver,2015-02-17 10:48:00,220
driver,2015-02-17 10:49:00,246
driver,2015-02-17 10:50:00,225
driver,2015-02-17 10:51:00,232
driver,2015-02-17 10:52:00,229
driver,2015-02-17 10:53:00,188
driver,2015-02-17 10:54:00,165
driver,2015-02-17 10:55:00,157
driver,2015-02-17 10:56:00,133
driver,2015-02-17 10:57:00,115
driver,2015-02-17 10:58:00,87
driver,2015-02-17 10:59:00,64
driver,2015-02-17 11:00:00,65
driver,2015-02-17 11:01:00,43
driver,2015-02-17 11:02:00,41
driver,2015-02-17 11:03:00,30
driver,2015-02-17 11:04:00,25
driver,2015-02-17 11:05:00,21
driver,2015-02-17 11:06:00,16
driver,2015-02-17 11:07:00,22
driver,2015-02-17 11:08:00,24
driver,2015-02-17 11:09:00,28
driver,2015-02-17 11:10:00,22
driver,2015-02-17 11:11:00,22
driver,2015-02-17 11:12:00,21
driver,2015-02-17 11:13:00,19
driver,2015-02-17 11:14:00,18
driver,2015-02-17 11:15:00,18
driver,2015-02-17 11:16:00,19
driver,2015-02-17 11:17:00,21
driver,2015-02-17 11:18:00,33
driver,2015-02-17 11:19:00,46
driver,2015-02-17 11:20:00,78
driver,2015-02-17 11:21:00,94
driver,2015-02-17 11:22:00,131
driver,2015-02-17 11:23:00,160
driver,2015-02-17 11:24:00,162
driver,2015-02-17 11:25:00,161
driver,2015-02-17 11:26:00,193
driver,2015-02-17 11:27:00,201
driver,2015-02-17 11:28:00,202
driver,2015-02-17 11:29:00,182
driver,2015-02-17 11:30:00,180
driver,2015-02-17 11:31:00,204
driver,2015-02-17 11:32:00,180
driver,2015-02-17 11:33:00,207
driver,2015-02-17 11:34:00,204
driver,2015-02-17 11:35:00,198
driver,2015-02-17 11:36:00,218
driver,2015-02-17 11:37:00,197
driver,2015-02-17 11:38:00,162
driver,2015-02-17 11:39:00,165
driver,2015-02-17 11:40:00,178
driver,2015-02-17 11:41:00,208
driver,2015-02-17 11:42:00,171
driver,2015-02-17 11:43:00,153
driver,2015-02-17 11:44:00,118
driver,2015-02-17 11:45:00,92
driver,2015-02-17 11:46:00,73
driver,2015-02-17 11:47:00,59
driver,2015-02-17 11:48:00,51
driver,2015-02-17 11:49:00,46
driver,2015-02-17 11:50:00,32
driver,2015-02-17 11:51:00,26
driver,2015-02-17 11:52:00,28
driver,2015-02-17 11:53:00,20
driver,2015-02-17 11:54:00,22
driver,2015-02-17 11:55:00,19
driver,2015-02-17 11:56:00,27
driver,2015-02-17 11:57:00,16
driver,2015-02-17 11:58:00,18
driver,2015-02-17 11:59:00,32
driver,2015-02-17 12:00:00,55
driver,2015-02-17 12:01:00,44
driver,2015-02-17 12:02:00,48
driver,2015-02-17 12:03:00,59
driver,2015-02-17 12:04:00,57
driver,2015-02-17 12:05:00,41
driver,2015-02-17 12:06:00,13
driver,2015-02-17 12:07:00,14
driver,2015-02-17 12:08:00,16
driver,2015-02-17 12:09:00,15
driver,2015-02-17 12:10:00,13
driver,2015-02-17 12:11:00,15
driver,2015-02-17 12:12:00,17
driver,2015-02-17 12:13:00,15
driver,2015-02-17 12:14:00,15
driver,2015-02-17 12:15:00,17
driver,2015-02-17 12:16:00,15
driver,2015-02-17 12:17:00,14
driver,2015-02-17 12:18:00,18
driver,2015-02-17 12:19:00,17
driver,2015-02-17 12:20:00,13
driver,2015-02-17 12:21:00,15
driver,2015-02-17 12:22:00,20
driver,2015-02-17 12:23:00,14
driver,2015-02-17 12:24:00,32
driver,2015-02-17 12:25:00,36
driver,2015-02-17 12:26:00,53
driver,2015-02-17 12:27:00,81
driver,2015-02-17 12:28:00,162
driver,2015-02-17 12:29:00,179
driver,2015-02-17 12:30:00,161
driver,2015-02-17 12:31:00,175
driver,2015-02-17 12:32:00,166
driver,2015-02-17 12:33:00,177
driver,2015-02-17 12:34:00,191
driver,2015-02-17 12:35:00,170
driver,2015-02-17 12:36:00,151
driver,2015-02-17 12:37:00,176
driver,2015-02-17 12:38:00,168
driver,2015-02-17 12:39:00,167
driver,2015-02-17 12:40:00,193
driver,2015-02-17 12:41:00,213
driver,2015-02-17 12:42:00,204
driver,2015-02-17 12:43:00,222
driver,2015-02-17 12:44:00,221
driver,2015-02-17 12:45:00,195
driver,2015-02-17 12:46:00,225
driver,2015-02-17 12:47:00,213
driver,2015-02-17 12:48:00,182
driver,2015-02-17 12:49:00,194
driver,2015-02-17 12:50:00,169
driver,2015-02-17 12:51:00,174
driver,2015-02-17 12:52:00,165
driver,2015-02-17 12:53:00,104
driver,2015-02-17 12:54:00,93
driver,2015-02-17 12:55:00,90
driver,2015-02-17 12:56:00,70
driver,2015-02-17 12:57:00,54
driver,2015-02-17 12:58:00,49
driver,2015-02-17 12:59:00,22
driver,2015-02-17 13:00:00,22
driver,2015-02-17 13:01:00,23
driver,2015-02-17 13:02:00,22
driver,2015-02-17 13:03:00,19
driver,2015-02-17 13:04:00,19
driver,2015-02-17 13:05:00,18
driver,2015-02-17 13:06:00,23
driver,2015-02-17 13:07:00,17
driver,2015-02-17 13:08:00,18
driver,2015-02-17 13:09:00,20
driver,2015-02-17 13:10:00,20
driver,2015-02-17 13:11:00,22
driver,2015-02-17 13:12:00,30
driver,2015-02-17 13:13:00,40
driver,2015-02-17 13:14:00,58
driver,2015-02-17 13:15:00,97
driver,2015-02-17 13:16:00,97
driver,2015-02-17 13:17:00,153
driver,2015-02-17 13:18:00,165
driver,2015-02-17 13:19:00,173
driver,2015-02-17 13:20:00,179
driver,2015-02-17 13:21:00,206
driver,2015-02-17 13:22:00,211
driver,2015-02-17 13:23:00,207
driver,2015-02-17 13:24:00,210
driver,2015-02-17 13:25:00,203
driver,2015-02-17 13:26:00,201
driver,2015-02-17 13:27:00,197
driver,2015-02-17 13:28:00,196
driver,2015-02-17 13:29:00,222
driver,2015-02-17 13:30:00,216
driver,2015-02-17 13:31:00,207
driver,2015-02-17 13:32:00,173
driver,2015-02-17 13:33:00,176
driver,2015-02-17 13:34:00,176
driver,2015-02-17 13:35:00,212
driver,2015-02-17 13:36:00,207
driver,2015-02-17 13:37:00,201
driver,2015-02-17 13:38:00,154
driver,2015-02-17 13:39:00,104
driver,2015-02-17 13:40:00,98
driver,2015-02-17 13:41:00,68
driver,2015-02-17 13:42:00,64
driver,2015-02-17 13:43:00,43
driver,2015-02-17 13:44:00,32
driver,2015-02-17 13:45:00,27
driver,2015-02-17 13:46:00,23
driver,2015-02-17 13:47:00,22
driver,2015-02-17 13:48:00,26
driver,2015-02-17 13:49:00,23
driver,2015-02-17 13:50:00,29
driver,2015-02-17 13:51:00,24
driver,2015-03-03 10:08:00,3
driver,2015-03-03 10:09:00,2
driver,2015-03-03 10:10:00,4
driver,2015-03-03 10:11:00,6
driver,2015-03-03 10:12:00,6
driver,2015-03-03 10:13:00,5
driver,2015-03-03 10:14:00,6
driver,2015-03-03 10:15:00,13
driver,2015-03-03 10:16:00,12
driver,2015-03-03 10:17:00,15
driver,2015-03-03 10:18:00,9
driver,2015-03-03 10:19:00,9
driver,2015-03-03 10:20:00,12
driver,2015-03-03 10:21:00,7
driver,2015-03-03 10:22:00,7
driver,2015-03-03 10:23:00,8
driver,2015-03-03 10:24:00,6
driver,2015-03-03 10:25:00,5
driver,2015-03-03 10:26:00,6
driver,2015-03-03 10:27:00,7
driver,2015-03-03 10:28:00,7
driver,2015-03-03 10:29:00,9
driver,2015-03-03 10:30:00,7
driver,2015-03-03 10:31:00,7
driver,2015-03-03 10:32:00,7
driver,2015-03-03 10:33:00,8
driver,2015-03-03 10:34:00,9
driver,2015-03-03 10:35:00,9
driver,2015-03-03 10:36:00,9
driver,2015-03-03 10:37:00,11
driver,2015-03-03 10:38:00,10
driver,2015-03-03 10:39:00,12
driver,2015-03-03 10:40:00,9
driver,2015-03-03 10:41:00,10
driver,2015-03-03 10:42:00,11
driver,2015-03-03 10:43:00,11
driver,2015-03-03 10:44:00,10
driver,2015-03-03 10:45:00,9
driver,2015-03-03 10:46:00,10
driver,2015-03-03 10:47:00,9
driver,2015-03-03 10:48:00,9
driver,2015-03-03 10:49:00,9
driver,2015-03-03 10:50:00,9
driver,2015-03-03 10:51:00,10
driver,2015-03-03 10:52:00,24
driver,2015-03-03 10:53:00,87
driver,2015-03-03 10:54:00,112
driver,2015-03-03 10:55:00,171
driver,2015-03-03 10:56:00,110
driver,2015-03-03 10:57:00,75
driver,2015-03-03 10:58:00,74
driver,2015-03-03 10:59:00,91
driver,2015-03-03 11:00:00,87
driver,2015-03-03 11:01:00,88
driver,2015-03-03 11:02:00,108
driver,2015-03-03 11:03:00,120
driver,2015-03-03 11:04:00,104
driver,2015-03-03 11:05:00,79
driver,2015-03-03 11:06:00,130
driver,2015-03-03 11:07:00,112
driver,2015-03-03 11:08:00,91
driver,2015-03-03 11:09:00,95
driver,2015-03-03 11:10:00,99
driver,2015-03-03 11:11:00,104
driver,2015-03-03 11:12:00,105
driver,2015-03-03 11:13:00,123
driver,2015-03-03 11:14:00,148
driver,2015-03-03 11:15:00,151
driver,2015-03-03 11:16:00,137
driver,2015-03-03 11:17:00,105
driver,2015-03-03 11:18:00,89
driver,2015-03-03 11:19:00,62
driver,2015-03-03 11:20:00,48
driver,2015-03-03 11:21:00,55
driver,2015-03-03 11:22:00,49
driver,2015-03-03 11:23:00,41
driver,2015-03-03 11:24:00,34
driver,2015-03-03 11:25:00,30
driver,2015-03-03 11:26:00,22
driver,2015-03-03 11:27:00,21
driver,2015-03-03 11:28:00,25
driver,2015-03-03 11:29:00,23
driver,2015-03-03 11:30:00,20
driver,2015-03-03 11:31:00,20
driver,2015-03-03 11:32:00,18
driver,2015-03-03 11:33:00,17
driver,2015-03-03 11:34:00,18
driver,2015-03-03 11:35:00,17
driver,2015-03-03 11:36:00,20
driver,2015-03-03 11:37:00,18
driver,2015-03-03 11:38:00,17
driver,2015-03-03 11:39:00,17
driver,2015-03-03 11:40:00,17
driver,2015-03-03 11:41:00,18
driver,2015-03-03 11:42:00,17
driver,2015-03-03 11:43:00,17
driver,2015-03-03 11:44:00,19
driver,2015-03-03 11:45:00,18
driver,2015-03-03 11:46:00,23
driver,2015-03-03 11:47:00,21
driver,2015-03-03 11:48:00,18
driver,2015-03-03 11:49:00,24
driver,2015-03-03 11:50:00,18
driver,2015-03-03 11:51:00,21
driver,2015-03-03 11:52:00,18
driver,2015-03-03 11:53:00,21
driver,2015-03-03 11:54:00,19
driver,2015-03-03 11:55:00,21
driver,2015-03-03 11:56:00,21
driver,2015-03-03 11:57:00,20
driver,2015-03-03 11:58:00,24
driver,2015-03-03 11:59:00,21
driver,2015-03-03 12:00:00,22
driver,2015-03-03 12:01:00,19
driver,2015-03-03 12:02:00,21
driver,2015-03-03 12:03:00,17
driver,2015-03-03 12:04:00,20
driver,2015-03-03 12:05:00,21
driver,2015-03-03 12:06:00,20
driver,2015-03-03 12:07:00,20
driver,2015-03-03 12:08:00,19
driver,2015-03-03 12:09:00,22
driver,2015-03-03 12:10:00,25
driver,2015-03-03 12:11:00,20
driver,2015-03-03 12:12:00,22
driver,2015-03-03 12:13:00,21
driver,2015-03-03 12:14:00,20
driver,2015-03-03 12:15:00,20
driver,2015-03-03 12:16:00,21
driver,2015-03-03 12:17:00,22
driver,2015-03-03 12:18:00,20
driver,2015-03-03 12:19:00,21
driver,2015-03-03 12:20:00,23
driver,2015-03-03 12:21:00,35
driver,2015-03-03 12:22:00,49
driver,2015-03-03 12:23:00,50
driver,2015-03-03 12:24:00,46
driver,2015-03-03 12:25:00,45
driver,2015-03-03 12:26:00,42
driver,2015-03-03 12:27:00,46
driver,2015-03-03 12:28:00,48
driver,2015-03-03 12:29:00,71
driver,2015-03-03 12:30:00,105
driver,2015-03-03 12:31:00,113
